count(10HZ)  latitude    longtitude  batteryPercent
941   42.406763   -122.885233   65
942   42.406764   -122.885233   65
943   42.406765   -122.885233   65
944   42.406766   -122.885233   65
945   42.406767   -122.885233   65
946   42.406768   -122.885233   65
947   42.406769   -122.885233   65
948   42.406770   -122.885233   65
949   42.406771   -122.885233   65
950   42.406772   -122.885233   65
951   42.406773   -122.885233   65
952   42.406774   -122.885233   65
953   42.406775   -122.885233   65
954   42.406776   -122.885233   65
955   42.406777   -122.885233   65
956   42.406778   -122.885233   65
957   42.406779   -122.885233   65
958   42.406780   -122.885233   65
959   42.406781   -122.885233   65
960   42.406782   -122.885233   65
961   42.406783   -122.885233   65
962   42.406784   -122.885233   65
963   42.406785   -122.885233   65
964   42.406786   -122.885233   65
965   42.406787   -122.885233   65
966   42.406788   -122.885233   65
967   42.406789   -122.885233   65
968   42.406790   -122.885233   65
969   42.406791   -122.885233   65
970   42.406792   -122.885233   65
971   42.406793   -122.885233   65
972   42.406794   -122.885233   65
973   42.406796   -122.885233   65
974   42.406797   -122.885233   65
975   42.406798   -122.885233   65
976   42.406799   -122.885233   65
977   42.406800   -122.885233   65
978   42.406801   -122.885233   65
979   42.406802   -122.885233   65
980   42.406804   -122.885233   65
981   42.406805   -122.885233   65
982   42.406806   -122.885233   65
983   42.406807   -122.885233   65
984   42.406809   -122.885233   65
985   42.406810   -122.885233   65
986   42.406811   -122.885233   65
987   42.406812   -122.885233   65
988   42.406814   -122.885233   65
989   42.406815   -122.885233   65
990   42.406816   -122.885233   65
991   42.406817   -122.885233   65
992   42.406819   -122.885233   65
994   42.406821   -122.885233   65
995   42.406823   -122.885233   65
996   42.406824   -122.885233   65
997   42.406826   -122.885232   65
998   42.406827   -122.885232   65
999   42.406828   -122.885232   65
1000   42.406830   -122.885232   65
1001   42.406831   -122.885232   65
1002   42.406833   -122.885232   65
1003   42.406834   -122.885232   65
1004   42.406835   -122.885232   65
1005   42.406837   -122.885232   65
1006   42.406838   -122.885232   65
1007   42.406840   -122.885232   65
1008   42.406841   -122.885232   65
1009   42.406843   -122.885231   65
1010   42.406844   -122.885232   65
1011   42.406845   -122.885232   65
1012   42.406847   -122.885232   65
1013   42.406848   -122.885232   65
1014   42.406850   -122.885232   65
1015   42.406851   -122.885232   65
1016   42.406853   -122.885232   65
1017   42.406854   -122.885232   65
1018   42.406856   -122.885232   65
1019   42.406857   -122.885232   65
1021   42.406860   -122.885232   65
1022   42.406861   -122.885232   65
1023   42.406862   -122.885232   65
1024   42.406864   -122.885232   65
1025   42.406865   -122.885232   65
1027   42.406868   -122.885232   65
1028   42.406869   -122.885232   65
1029   42.406871   -122.885232   65
1030   42.406872   -122.885232   65
1031   42.406873   -122.885232   65
1032   42.406875   -122.885231   65
1033   42.406876   -122.885231   65
1034   42.406877   -122.885231   65
1035   42.406879   -122.885231   65
1036   42.406880   -122.885232   65
1037   42.406882   -122.885231   65
1038   42.406883   -122.885231   65
1039   42.406884   -122.885231   65
1040   42.406886   -122.885231   65
1041   42.406887   -122.885231   65
1042   42.406888   -122.885231   65
1043   42.406890   -122.885231   65
1044   42.406891   -122.885231   65
1045   42.406893   -122.885231   65
1046   42.406894   -122.885231   65
1047   42.406896   -122.885231   65
1048   42.406897   -122.885231   65
1049   42.406898   -122.885231   65
1050   42.406900   -122.885231   65
1051   42.406901   -122.885231   65
1052   42.406903   -122.885231   65
1053   42.406904   -122.885231   65
1054   42.406906   -122.885231   65
1055   42.406907   -122.885231   65
1056   42.406908   -122.885231   65
1057   42.406910   -122.885231   65
1058   42.406911   -122.885231   65
1059   42.406913   -122.885231   65
1060   42.406914   -122.885231   65
1061   42.406916   -122.885231   65
1062   42.406917   -122.885231   65
1063   42.406919   -122.885231   65
1064   42.406920   -122.885231   65
1065   42.406922   -122.885231   65
1066   42.406923   -122.885231   65
1067   42.406924   -122.885231   65
1068   42.406926   -122.885232   65
1069   42.406927   -122.885232   65
1070   42.406928   -122.885232   65
1071   42.406929   -122.885232   65
1072   42.406931   -122.885232   65
1073   42.406932   -122.885232   65
1074   42.406933   -122.885232   65
1075   42.406934   -122.885232   65
1076   42.406935   -122.885232   65
1077   42.406935   -122.885232   65
1078   42.406936   -122.885232   65
1079   42.406936   -122.885232   65
1080   42.406936   -122.885232   65
1081   42.406936   -122.885233   65
1082   42.406936   -122.885233   65
1083   42.406936   -122.885233   65
1084   42.406936   -122.885233   65
1085   42.406935   -122.885233   65
1086   42.406935   -122.885233   65
1087   42.406935   -122.885233   65
1088   42.406935   -122.885233   65
1089   42.406935   -122.885233   65
1090   42.406935   -122.885233   65
1091   42.406935   -122.885233   65
1092   42.406935   -122.885233   65
1093   42.406934   -122.885233   65
1094   42.406934   -122.885233   65
1095   42.406934   -122.885233   65
1096   42.406934   -122.885233   65
1097   42.406934   -122.885233   65
1098   42.406934   -122.885233   65
1099   42.406934   -122.885233   65
1100   42.406934   -122.885233   65
1101   42.406934   -122.885233   65
1102   42.406934   -122.885233   64
1103   42.406934   -122.885232   64
1104   42.406934   -122.885232   64
1105   42.406934   -122.885232   64
1106   42.406934   -122.885232   64
1107   42.406934   -122.885232   64
1108   42.406934   -122.885233   64
1109   42.406934   -122.885233   64
1110   42.406934   -122.885233   64
1111   42.406934   -122.885233   64
1112   42.406934   -122.885233   64
1113   42.406934   -122.885233   64
1114   42.406934   -122.885233   64
1115   42.406934   -122.885233   64
1116   42.406934   -122.885233   64
1117   42.406934   -122.885233   64
1118   42.406934   -122.885233   64
1119   42.406934   -122.885233   64
1120   42.406934   -122.885233   64
1121   42.406934   -122.885233   64
1122   42.406934   -122.885233   64
1123   42.406934   -122.885233   64
1124   42.406934   -122.885233   64
1125   42.406934   -122.885233   64
1126   42.406934   -122.885233   64
1127   42.406934   -122.885233   64
1128   42.406934   -122.885233   64
1129   42.406934   -122.885233   64
1130   42.406934   -122.885233   64
1131   42.406934   -122.885233   64
1132   42.406934   -122.885233   64
1133   42.406934   -122.885233   64
1134   42.406934   -122.885234   64
1135   42.406934   -122.885234   64
1136   42.406934   -122.885234   64
1137   42.406934   -122.885234   64
1138   42.406934   -122.885234   64
1139   42.406934   -122.885234   64
1140   42.406934   -122.885234   64
1141   42.406934   -122.885234   64
1142   42.406934   -122.885234   64
1143   42.406934   -122.885234   64
1144   42.406934   -122.885234   64
1145   42.406934   -122.885234   64
1146   42.406934   -122.885234   64
1147   42.406934   -122.885234   64
1148   42.406934   -122.885234   64
1149   42.406934   -122.885234   64
1150   42.406934   -122.885234   64
1151   42.406934   -122.885234   64
1152   42.406934   -122.885234   64
1153   42.406934   -122.885234   64
1155   42.406934   -122.885234   64
1156   42.406935   -122.885234   64
1157   42.406935   -122.885234   64
1158   42.406935   -122.885234   64
1159   42.406935   -122.885234   64
1160   42.406935   -122.885234   64
1161   42.406935   -122.885234   64
1162   42.406935   -122.885234   64
1163   42.406935   -122.885234   64
1164   42.406935   -122.885234   64
1165   42.406935   -122.885234   64
1166   42.406935   -122.885234   64
1167   42.406935   -122.885234   64
1168   42.406935   -122.885234   64
1169   42.406935   -122.885234   64
1170   42.406935   -122.885234   64
1171   42.406935   -122.885234   64
1172   42.406935   -122.885234   64
1173   42.406935   -122.885234   64
1174   42.406935   -122.885234   64
1175   42.406935   -122.885234   64
1176   42.406935   -122.885234   64
1177   42.406935   -122.885234   64
1178   42.406935   -122.885234   64
1179   42.406936   -122.885234   64
1180   42.406936   -122.885234   64
1181   42.406936   -122.885234   64
1182   42.406936   -122.885234   64
1183   42.406936   -122.885234   64
1184   42.406936   -122.885234   64
1185   42.406936   -122.885234   64
1186   42.406936   -122.885234   64
1187   42.406936   -122.885234   64
1188   42.406936   -122.885234   64
1189   42.406936   -122.885234   64
1190   42.406936   -122.885234   64
1191   42.406936   -122.885234   64
1192   42.406936   -122.885234   64
1193   42.406936   -122.885234   64
1194   42.406936   -122.885233   64
1195   42.406936   -122.885233   64
1197   42.406936   -122.885233   64
1198   42.406935   -122.885233   64
1199   42.406935   -122.885233   64
1200   42.406935   -122.885233   64
1201   42.406935   -122.885233   64
1202   42.406935   -122.885233   64
1203   42.406935   -122.885233   64
1204   42.406935   -122.885233   64
1205   42.406935   -122.885233   64
1206   42.406935   -122.885233   64
1207   42.406935   -122.885233   64
1208   42.406935   -122.885233   64
1209   42.406935   -122.885233   64
1210   42.406935   -122.885233   64
1211   42.406935   -122.885233   64
1212   42.406935   -122.885233   64
1213   42.406935   -122.885233   64
1214   42.406935   -122.885233   64
1215   42.406936   -122.885233   64
1216   42.406936   -122.885233   64
1217   42.406936   -122.885233   64
1218   42.406936   -122.885233   64
1219   42.406936   -122.885233   64
1220   42.406936   -122.885233   64
1221   42.406936   -122.885233   64
1222   42.406936   -122.885233   64
1223   42.406936   -122.885233   64
1224   42.406936   -122.885233   64
1225   42.406936   -122.885233   64
1226   42.406936   -122.885233   64
1227   42.406936   -122.885233   64
1228   42.406936   -122.885233   64
1229   42.406936   -122.885233   64
1230   42.406936   -122.885233   64
1231   42.406936   -122.885233   64
1232   42.406936   -122.885233   64
1233   42.406936   -122.885233   64
1234   42.406936   -122.885233   64
1235   42.406936   -122.885233   64
1236   42.406936   -122.885233   64
1237   42.406936   -122.885233   64
1238   42.406936   -122.885233   64
1239   42.406936   -122.885233   64
1240   42.406936   -122.885233   64
1241   42.406936   -122.885234   64
1242   42.406936   -122.885234   64
1243   42.406936   -122.885234   64
1244   42.406936   -122.885234   64
1245   42.406936   -122.885234   64
1246   42.406936   -122.885234   64
1247   42.406936   -122.885234   64
1248   42.406937   -122.885234   64
1250   42.406937   -122.885234   64
1251   42.406937   -122.885234   64
1252   42.406937   -122.885234   64
1253   42.406937   -122.885234   64
1254   42.406937   -122.885234   64
1255   42.406937   -122.885234   64
1256   42.406937   -122.885234   64
1257   42.406937   -122.885234   64
1258   42.406937   -122.885234   64
1259   42.406937   -122.885234   64
1260   42.406937   -122.885234   64
1261   42.406937   -122.885234   64
1262   42.406938   -122.885234   64
1263   42.406938   -122.885234   64
1264   42.406938   -122.885234   64
1265   42.406938   -122.885234   64
1266   42.406938   -122.885234   64
1267   42.406938   -122.885235   64
1268   42.406938   -122.885235   64
1269   42.406938   -122.885235   64
1270   42.406938   -122.885235   64
1271   42.406938   -122.885235   64
1272   42.406938   -122.885235   63
1273   42.406938   -122.885235   63
1274   42.406938   -122.885235   63
1275   42.406938   -122.885235   63
1276   42.406938   -122.885235   63
1277   42.406938   -122.885235   63
1278   42.406938   -122.885235   63
1279   42.406938   -122.885235   63
1280   42.406938   -122.885235   63
1281   42.406938   -122.885235   63
1282   42.406938   -122.885235   63
1283   42.406938   -122.885235   63
1284   42.406938   -122.885235   63
1285   42.406938   -122.885235   63
1286   42.406938   -122.885235   63
1287   42.406938   -122.885235   63
1288   42.406938   -122.885235   63
1289   42.406937   -122.885235   63
1290   42.406937   -122.885235   63
1291   42.406937   -122.885235   63
1292   42.406937   -122.885235   63
1293   42.406938   -122.885235   63
1294   42.406937   -122.885235   63
1295   42.406937   -122.885235   63
1296   42.406937   -122.885235   63
1297   42.406937   -122.885235   63
1298   42.406937   -122.885235   63
1299   42.406937   -122.885235   63
1300   42.406937   -122.885235   63
1301   42.406937   -122.885235   63
1302   42.406938   -122.885235   63
1303   42.406938   -122.885235   63
1304   42.406938   -122.885235   63
1305   42.406938   -122.885235   63
1306   42.406938   -122.885235   63
1307   42.406938   -122.885235   63
1308   42.406938   -122.885235   63
1309   42.406938   -122.885235   63
1310   42.406938   -122.885235   63
1311   42.406938   -122.885235   63
1312   42.406938   -122.885235   63
1313   42.406938   -122.885235   63
1314   42.406938   -122.885235   63
1315   42.406938   -122.885235   63
1316   42.406938   -122.885235   63
1317   42.406938   -122.885235   63
1318   42.406938   -122.885235   63
1319   42.406938   -122.885235   63
1320   42.406938   -122.885235   63
1321   42.406938   -122.885235   63
1322   42.406938   -122.885235   63
1323   42.406938   -122.885235   63
1324   42.406938   -122.885235   63
1325   42.406938   -122.885235   63
1326   42.406938   -122.885235   63
1327   42.406938   -122.885235   63
1328   42.406938   -122.885235   63
1329   42.406938   -122.885235   63
1330   42.406938   -122.885235   63
1331   42.406937   -122.885235   63
1332   42.406937   -122.885235   63
1333   42.406937   -122.885235   63
1334   42.406937   -122.885235   63
1335   42.406937   -122.885235   63
1336   42.406937   -122.885235   63
1337   42.406937   -122.885235   63
1338   42.406937   -122.885235   63
1339   42.406937   -122.885235   63
1340   42.406937   -122.885235   63
1341   42.406937   -122.885235   63
1342   42.406937   -122.885235   63
1343   42.406937   -122.885235   63
1344   42.406937   -122.885235   63
1345   42.406937   -122.885235   63
1346   42.406937   -122.885235   63
1347   42.406937   -122.885235   63
1348   42.406937   -122.885235   63
1349   42.406937   -122.885235   63
1350   42.406937   -122.885235   63
1351   42.406937   -122.885235   63
1352   42.406937   -122.885234   63
1353   42.406937   -122.885235   63
1354   42.406937   -122.885235   63
1355   42.406937   -122.885235   63
1356   42.406937   -122.885235   63
1357   42.406937   -122.885235   63
1358   42.406937   -122.885235   63
1359   42.406937   -122.885235   63
1360   42.406937   -122.885235   63
1361   42.406937   -122.885235   63
1362   42.406937   -122.885235   63
