count(10HZ)  latitude    longtitude  batteryPercent
501   42.404813   -122.885216   86
502   42.404813   -122.885216   86
503   42.404813   -122.885216   86
504   42.404814   -122.885216   86
505   42.404814   -122.885216   86
506   42.404815   -122.885216   86
507   42.404816   -122.885216   86
508   42.404817   -122.885215   86
509   42.404818   -122.885215   86
510   42.404820   -122.885215   86
511   42.404821   -122.885215   86
512   42.404823   -122.885215   86
513   42.404824   -122.885215   86
514   42.404826   -122.885214   86
515   42.404828   -122.885214   86
516   42.404829   -122.885214   86
517   42.404831   -122.885214   86
518   42.404833   -122.885214   86
519   42.404835   -122.885214   86
520   42.404836   -122.885214   86
521   42.404838   -122.885214   86
522   42.404840   -122.885213   86
523   42.404841   -122.885213   86
524   42.404843   -122.885213   86
525   42.404844   -122.885213   86
526   42.404846   -122.885213   86
527   42.404847   -122.885213   86
528   42.404849   -122.885213   86
530   42.404851   -122.885213   86
531   42.404852   -122.885213   86
532   42.404854   -122.885213   86
533   42.404855   -122.885214   86
534   42.404856   -122.885214   86
535   42.404857   -122.885214   86
536   42.404858   -122.885214   86
537   42.404860   -122.885214   86
538   42.404861   -122.885215   86
539   42.404862   -122.885215   86
540   42.404863   -122.885215   86
541   42.404864   -122.885215   86
542   42.404865   -122.885215   86
543   42.404866   -122.885215   86
544   42.404867   -122.885215   86
545   42.404868   -122.885215   86
546   42.404869   -122.885215   86
547   42.404870   -122.885215   86
548   42.404872   -122.885215   86
549   42.404873   -122.885215   86
550   42.404874   -122.885214   86
551   42.404875   -122.885214   86
552   42.404876   -122.885214   86
553   42.404877   -122.885214   86
554   42.404878   -122.885214   86
555   42.404880   -122.885214   86
556   42.404881   -122.885214   86
558   42.404883   -122.885214   86
559   42.404884   -122.885214   86
560   42.404885   -122.885214   86
561   42.404886   -122.885214   86
562   42.404888   -122.885214   86
564   42.404890   -122.885214   86
565   42.404891   -122.885214   86
566   42.404892   -122.885214   86
567   42.404892   -122.885214   86
568   42.404893   -122.885214   86
569   42.404893   -122.885214   86
570   42.404894   -122.885214   86
571   42.404894   -122.885214   86
572   42.404894   -122.885214   86
573   42.404893   -122.885214   86
574   42.404893   -122.885215   86
575   42.404892   -122.885215   86
576   42.404892   -122.885216   86
577   42.404891   -122.885217   86
578   42.404890   -122.885217   86
579   42.404889   -122.885218   86
580   42.404888   -122.885219   86
581   42.404886   -122.885220   86
582   42.404885   -122.885220   86
583   42.404884   -122.885221   86
584   42.404882   -122.885221   86
585   42.404881   -122.885222   86
586   42.404879   -122.885222   86
587   42.404877   -122.885223   86
588   42.404876   -122.885223   86
589   42.404874   -122.885223   86
590   42.404872   -122.885224   86
591   42.404871   -122.885224   86
592   42.404869   -122.885224   86
593   42.404867   -122.885225   86
594   42.404865   -122.885225   86
595   42.404864   -122.885225   86
596   42.404862   -122.885225   86
597   42.404861   -122.885225   86
598   42.404859   -122.885225   86
599   42.404857   -122.885225   86
600   42.404856   -122.885226   86
601   42.404854   -122.885226   86
602   42.404853   -122.885226   86
603   42.404851   -122.885226   86
604   42.404850   -122.885226   86
605   42.404849   -122.885226   86
606   42.404847   -122.885226   86
607   42.404846   -122.885226   86
608   42.404844   -122.885226   86
609   42.404843   -122.885226   86
610   42.404841   -122.885226   86
611   42.404840   -122.885226   86
612   42.404839   -122.885226   86
613   42.404837   -122.885226   86
614   42.404836   -122.885226   86
615   42.404834   -122.885226   86
616   42.404833   -122.885226   86
617   42.404832   -122.885226   86
618   42.404830   -122.885226   86
619   42.404829   -122.885226   86
620   42.404828   -122.885226   86
621   42.404826   -122.885226   86
622   42.404825   -122.885226   86
623   42.404824   -122.885226   86
624   42.404822   -122.885226   86
625   42.404821   -122.885225   86
626   42.404820   -122.885225   86
627   42.404819   -122.885225   86
628   42.404819   -122.885225   86
629   42.404818   -122.885225   85
630   42.404818   -122.885225   85
631   42.404817   -122.885225   85
632   42.404817   -122.885224   85
633   42.404817   -122.885224   85
634   42.404817   -122.885224   85
635   42.404816   -122.885224   85
636   42.404816   -122.885224   85
637   42.404816   -122.885224   85
638   42.404816   -122.885224   85
639   42.404815   -122.885224   85
640   42.404815   -122.885224   85
641   42.404815   -122.885224   85
642   42.404815   -122.885224   85
643   42.404815   -122.885224   85
644   42.404815   -122.885224   85
645   42.404815   -122.885224   85
646   42.404815   -122.885224   85
647   42.404815   -122.885224   85
648   42.404814   -122.885224   85
649   42.404815   -122.885224   85
650   42.404815   -122.885224   85
651   42.404815   -122.885224   85
652   42.404815   -122.885223   85
653   42.404815   -122.885223   85
654   42.404815   -122.885223   85
655   42.404816   -122.885223   85
656   42.404816   -122.885223   85
657   42.404816   -122.885223   85
658   42.404817   -122.885223   85
659   42.404817   -122.885223   85
660   42.404818   -122.885223   85
661   42.404818   -122.885223   85
662   42.404819   -122.885223   85
663   42.404819   -122.885223   85
664   42.404820   -122.885223   85
665   42.404820   -122.885223   85
666   42.404821   -122.885223   85
667   42.404822   -122.885223   85
668   42.404822   -122.885223   85
669   42.404823   -122.885223   85
670   42.404823   -122.885223   85
671   42.404824   -122.885223   85
672   42.404825   -122.885223   85
673   42.404826   -122.885223   85
674   42.404826   -122.885223   85
675   42.404827   -122.885223   85
676   42.404828   -122.885223   85
677   42.404828   -122.885223   85
678   42.404829   -122.885223   85
679   42.404830   -122.885223   85
680   42.404830   -122.885223   85
681   42.404831   -122.885223   85
682   42.404832   -122.885223   85
683   42.404833   -122.885223   85
684   42.404833   -122.885222   85
685   42.404834   -122.885222   85
686   42.404835   -122.885223   85
687   42.404836   -122.885223   85
688   42.404836   -122.885223   85
689   42.404837   -122.885223   85
690   42.404838   -122.885222   85
691   42.404838   -122.885222   85
692   42.404839   -122.885222   85
693   42.404840   -122.885222   85
694   42.404841   -122.885222   85
695   42.404841   -122.885222   85
696   42.404842   -122.885222   85
697   42.404843   -122.885222   85
698   42.404844   -122.885222   85
699   42.404845   -122.885222   85
700   42.404846   -122.885222   85
701   42.404846   -122.885222   85
702   42.404847   -122.885222   85
703   42.404848   -122.885222   85
704   42.404849   -122.885222   85
705   42.404850   -122.885222   85
706   42.404850   -122.885222   85
707   42.404851   -122.885222   85
708   42.404852   -122.885222   85
709   42.404853   -122.885222   85
710   42.404854   -122.885222   85
711   42.404855   -122.885222   85
712   42.404856   -122.885222   85
713   42.404857   -122.885222   85
714   42.404858   -122.885222   85
715   42.404859   -122.885222   85
716   42.404860   -122.885222   85
717   42.404861   -122.885222   85
718   42.404862   -122.885222   85
719   42.404863   -122.885222   85
720   42.404864   -122.885222   85
721   42.404865   -122.885222   85
722   42.404866   -122.885222   85
723   42.404868   -122.885222   85
725   42.404870   -122.885222   85
726   42.404871   -122.885223   85
727   42.404872   -122.885223   85
728   42.404873   -122.885223   85
729   42.404875   -122.885223   85
730   42.404876   -122.885223   85
731   42.404877   -122.885223   85
732   42.404878   -122.885223   85
733   42.404880   -122.885223   85
734   42.404881   -122.885223   85
735   42.404882   -122.885223   85
736   42.404884   -122.885223   85
737   42.404885   -122.885223   85
738   42.404886   -122.885223   85
739   42.404888   -122.885224   85
740   42.404889   -122.885224   85
741   42.404890   -122.885224   85
742   42.404892   -122.885224   85
743   42.404893   -122.885224   85
744   42.404895   -122.885224   85
745   42.404896   -122.885224   85
746   42.404897   -122.885224   85
747   42.404899   -122.885224   85
748   42.404900   -122.885224   85
749   42.404902   -122.885224   85
750   42.404903   -122.885224   85
751   42.404904   -122.885224   85
752   42.404906   -122.885224   85
753   42.404907   -122.885224   85
754   42.404908   -122.885224   85
755   42.404910   -122.885225   85
756   42.404911   -122.885225   85
757   42.404913   -122.885225   85
758   42.404914   -122.885225   85
759   42.404915   -122.885225   85
760   42.404917   -122.885225   85
761   42.404918   -122.885225   85
762   42.404920   -122.885225   85
763   42.404921   -122.885225   85
764   42.404923   -122.885225   85
766   42.404926   -122.885225   85
767   42.404927   -122.885225   85
768   42.404929   -122.885225   85
769   42.404931   -122.885226   85
770   42.404932   -122.885226   85
771   42.404934   -122.885226   85
772   42.404935   -122.885226   85
773   42.404937   -122.885226   85
774   42.404938   -122.885226   85
775   42.404940   -122.885226   85
776   42.404941   -122.885227   85
777   42.404942   -122.885227   85
778   42.404944   -122.885227   85
779   42.404945   -122.885227   85
780   42.404947   -122.885227   85
781   42.404948   -122.885227   85
782   42.404949   -122.885227   85
783   42.404951   -122.885227   85
784   42.404952   -122.885227   85
785   42.404953   -122.885227   85
786   42.404955   -122.885227   85
787   42.404956   -122.885228   85
788   42.404958   -122.885228   85
789   42.404959   -122.885228   85
790   42.404961   -122.885228   85
791   42.404962   -122.885228   85
792   42.404964   -122.885229   85
793   42.404965   -122.885229   85
794   42.404967   -122.885229   85
795   42.404968   -122.885229   85
796   42.404969   -122.885229   85
797   42.404970   -122.885230   85
798   42.404972   -122.885230   85
799   42.404973   -122.885230   85
800   42.404974   -122.885230   85
801   42.404975   -122.885230   85
802   42.404976   -122.885230   85
803   42.404977   -122.885230   85
804   42.404978   -122.885230   85
805   42.404979   -122.885231   85
806   42.404980   -122.885231   85
807   42.404980   -122.885231   85
808   42.404981   -122.885231   85
809   42.404982   -122.885231   84
810   42.404983   -122.885231   84
811   42.404983   -122.885231   84
812   42.404984   -122.885230   84
813   42.404985   -122.885230   84
814   42.404985   -122.885230   84
815   42.404986   -122.885230   84
816   42.404986   -122.885230   84
817   42.404987   -122.885230   84
818   42.404988   -122.885230   84
819   42.404988   -122.885229   84
820   42.404989   -122.885229   84
821   42.404989   -122.885229   84
822   42.404990   -122.885229   84
823   42.404991   -122.885229   84
824   42.404992   -122.885228   84
825   42.404993   -122.885228   84
826   42.404994   -122.885228   84
827   42.404995   -122.885228   84
828   42.404996   -122.885228   84
829   42.404997   -122.885228   84
830   42.404999   -122.885228   84
831   42.405000   -122.885228   84
832   42.405001   -122.885228   84
833   42.405002   -122.885227   84
834   42.405003   -122.885227   84
835   42.405005   -122.885228   84
836   42.405006   -122.885228   84
837   42.405008   -122.885228   84
838   42.405009   -122.885228   84
839   42.405011   -122.885228   84
840   42.405012   -122.885228   84
841   42.405014   -122.885228   84
842   42.405016   -122.885229   84
843   42.405017   -122.885229   84
844   42.405019   -122.885229   84
845   42.405020   -122.885229   84
846   42.405021   -122.885229   84
847   42.405023   -122.885229   84
849   42.405025   -122.885229   84
850   42.405026   -122.885229   84
851   42.405027   -122.885229   84
852   42.405028   -122.885228   84
853   42.405029   -122.885228   84
854   42.405030   -122.885228   84
855   42.405031   -122.885228   84
856   42.405033   -122.885227   84
857   42.405034   -122.885227   84
858   42.405036   -122.885227   84
859   42.405037   -122.885227   84
860   42.405039   -122.885227   84
861   42.405041   -122.885227   84
862   42.405043   -122.885228   84
863   42.405045   -122.885228   84
864   42.405047   -122.885229   84
865   42.405049   -122.885229   84
866   42.405051   -122.885230   84
867   42.405053   -122.885231   84
868   42.405055   -122.885232   84
869   42.405057   -122.885233   84
870   42.405059   -122.885234   84
871   42.405061   -122.885234   84
872   42.405062   -122.885235   84
873   42.405064   -122.885235   84
874   42.405066   -122.885236   84
875   42.405068   -122.885236   84
876   42.405070   -122.885236   84
877   42.405072   -122.885236   84
878   42.405074   -122.885236   84
879   42.405077   -122.885235   84
880   42.405079   -122.885235   84
881   42.405082   -122.885235   84
882   42.405084   -122.885235   84
883   42.405087   -122.885234   84
884   42.405089   -122.885234   84
885   42.405092   -122.885234   84
886   42.405094   -122.885234   84
887   42.405097   -122.885234   84
888   42.405099   -122.885235   84
889   42.405101   -122.885235   84
890   42.405103   -122.885236   84
891   42.405105   -122.885236   84
892   42.405107   -122.885236   84
893   42.405108   -122.885237   84
894   42.405110   -122.885237   84
895   42.405112   -122.885237   84
896   42.405114   -122.885237   84
897   42.405116   -122.885237   84
898   42.405118   -122.885237   84
899   42.405120   -122.885237   84
900   42.405122   -122.885237   84
901   42.405124   -122.885237   84
902   42.405126   -122.885237   84
903   42.405128   -122.885237   84
904   42.405130   -122.885237   84
905   42.405133   -122.885237   84
906   42.405135   -122.885237   84
907   42.405137   -122.885237   84
908   42.405139   -122.885237   84
909   42.405141   -122.885237   84
910   42.405143   -122.885238   84
911   42.405145   -122.885238   84
912   42.405147   -122.885238   84
913   42.405149   -122.885238   84
914   42.405151   -122.885239   84
915   42.405153   -122.885239   84
916   42.405155   -122.885239   84
917   42.405158   -122.885239   84
918   42.405160   -122.885239   84
919   42.405163   -122.885239   84
920   42.405165   -122.885239   84
921   42.405168   -122.885239   84
922   42.405171   -122.885239   84
923   42.405173   -122.885239   84
924   42.405176   -122.885239   84
925   42.405179   -122.885239   84
926   42.405181   -122.885239   84
927   42.405184   -122.885239   84
928   42.405186   -122.885239   84
929   42.405189   -122.885239   84
930   42.405191   -122.885239   84
931   42.405193   -122.885240   84
933   42.405198   -122.885240   84
934   42.405201   -122.885240   84
935   42.405203   -122.885241   84
936   42.405205   -122.885241   84
937   42.405208   -122.885241   84
938   42.405210   -122.885241   84
939   42.405212   -122.885242   84
